TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,CustomerOccupation,Channel,Target
76.21,22.0,69.00000000000001,1.0,664.9299999999998,Debit,Los Angeles,Student,Branch,0
297.65646754281164,69.0,292.0,1.0,624.0899999999999,Credit,Denver,Doctor,Branch,2
584.51,74.0,75.99999999999999,1.0,3254.56,Debit,Denver,Retired,ATM,2
432.18,18.0,162.0,1.0,678.8299999999999,Debit,Las Vegas,Student,Branch,0
134.55,59.0,165.0,1.0,14852.42,Debit,San Jose,Doctor,Online,1
61.66,26.0,86.0,1.0,5705.4,Debit,Sacramento,Student,ATM,1
12.35,25.0,22.0,1.0,1846.85,Debit,Fresno,Student,Branch,0
213.25,25.0,63.0,1.0,677.7899999999998,Debit,San Francisco,Student,Branch,1
34.93,31.0,72.0,1.0,2810.37,Debit,Columbus,Engineer,Branch,2
213.42,67.0,119.42293906810038,1.0,10631.43,Debit,Miami,Doctor,Branch,0
335.68,24.0,142.0,1.0,1188.95,Debit,Tucson,Student,Online,1
423.96,43.0,75.0,1.0,8374.38,Debit,San Diego,Doctor,ATM,1
361.38,72.0,71.0,1.0,4972.92,Credit,Milwaukee,Retired,Online,0
220.82,42.0,30.999999999999996,1.0,4298.13,Debit,Louisville,Engineer,Branch,0
717.36,22.0,138.0,1.0,514.88,Credit,,Student,Online,1
406.12,42.0,106.0,1.0,10501.53,Debit,Houston,Doctor,ATM,0
427.83,47.0,29.000000000000004,1.0,3293.06,Debit,Phoenix,Engineer,ATM,1
416.62,26.0,67.0,1.0,9700.9,Credit,Baltimore,Student,Online,2
21.9,28.0,30.0,1.0,1052.27,Debit,Phoenix,Student,ATM,1
717.74,42.0,119.42293906810038,1.0,8375.16,Credit,Sacramento,Engineer,Online,1
393.68,55.0,141.0,1.0,10135.88,Debit,San Diego,Doctor,ATM,1
281.91,25.0,269.0,1.0,225.53,Debit,Denver,Student,Branch,2
239.85,70.0,50.00000000000001,1.0,1477.63,Debit,Tucson,Retired,ATM,1
237.84,26.0,16.0,1.0,8932.39,Debit,Nashville,Student,Branch,0
459.29,64.0,109.0,1.0,1006.12,Credit,Kansas City,Retired,Online,0
196.49,41.0,65.0,1.0,7516.560000000001,Debit,Oklahoma City,Engineer,Branch,1
21.23,23.0,103.0,1.0,319.18,Debit,Virginia Beach,Student,ATM,1
95.23,20.0,60.00000000000001,1.0,966.8799999999999,Debit,Denver,Student,Online,2
344.87,58.0,25.000000000000004,1.0,7447.44,Debit,Houston,Retired,Branch,0
129.62,23.0,123.99999999999999,1.0,620.28,Credit,San Jose,Student,ATM,1
16.53,21.0,220.0,1.0,707.95,Debit,Houston,Student,ATM,0
277.02,46.0,227.0,1.0,8586.38,Credit,Denver,Doctor,ATM,2
13.02,51.0,42.00000000000001,1.0,6076.45,Debit,Charlotte,Doctor,Branch,2
199.02,22.0,185.0,1.0,793.6299999999999,Debit,Memphis,Student,ATM,0
684.5,29.0,75.99999999999999,1.0,6258.63,Debit,Fort Worth,Doctor,Branch,2
213.42,61.0,61.00000000000001,1.0,10456.24,Credit,Virginia Beach,Doctor,Online,1
45.92,26.0,22.999999999999996,1.0,544.56,Debit,Nashville,Student,ATM,0
761.73,19.0,26.999999999999996,1.0,151.28,Debit,Columbus,Student,ATM,2
331.38,42.0,122.0,1.0,844.5499999999998,Debit,Miami,Engineer,ATM,0
602.8,60.0,173.0,1.0,7417.69,Debit,Baltimore,Retired,Branch,2
64.12,57.0,222.0,1.0,1029.09,Credit,Indianapolis,Doctor,Branch,0
57.38,28.0,86.0,1.0,899.5199999999999,Debit,Kansas City,Student,Online,0
94.64,28.0,144.0,1.0,586.76,Credit,New York,Student,ATM,0
155.56,19.0,64.0,1.0,129.79,Credit,Austin,Student,Branch,2
301.39,47.0,104.0,1.0,10548.58,Credit,Denver,Doctor,Online,2
136.31,74.0,65.0,1.0,4384.95,Debit,Nashville,Retired,Online,0
4.39,26.0,63.0,1.0,1429.61,Debit,Philadelphia,Student,ATM,1
429.25,29.0,107.0,1.0,5019.68,Debit,Seattle,Engineer,Online,1
138.54,60.0,93.0,1.0,8274.77,Credit,Austin,Engineer,Branch,2
33.03,21.0,28.0,1.0,935.8800000000001,Debit,Washington,Student,Branch,1
76.39,30.0,80.0,1.0,11584.32,Debit,Sacramento,Doctor,Online,1
25.32,19.0,25.000000000000004,1.0,1642.34,Debit,Oklahoma City,Student,ATM,1
330.91,36.0,28.0,1.0,6481.35,Debit,Kansas City,Engineer,ATM,0
153.55,37.0,16.0,1.0,5619.91,Debit,Denver,Doctor,Online,2
217.61,27.0,120.0,1.0,1661.1,Debit,Omaha,Student,Online,1
131.69,53.0,59.00000000000001,1.0,2958.43,Credit,Denver,Engineer,Branch,2
213.42,60.0,84.00000000000001,1.0,3506.11,Debit,Raleigh,Retired,Online,1
68.49,67.0,49.0,1.0,6683.31,Debit,Nashville,Retired,Online,0
213.42,69.0,151.0,1.0,1619.16,Debit,Colorado Springs,Retired,ATM,2
470.62,57.0,127.0,1.0,12470.62,Debit,Tucson,Doctor,Branch,1
385.35,38.0,269.0,1.0,5184.13,Debit,Miami,Doctor,Branch,0
74.72,26.0,132.0,1.0,165.75,Debit,Phoenix,Student,Online,1
352.03,27.0,219.0,1.0,4846.68,Credit,Phoenix,Student,Online,1
275.87,25.0,112.0,1.0,1697.58,Debit,Seattle,Student,ATM,1
90.94,63.0,56.0,1.0,3896.08,Credit,Colorado Springs,Retired,ATM,2
206.25,74.0,56.0,1.0,3651.07,Debit,Baltimore,Retired,ATM,2
116.76,51.0,212.0,1.0,4480.43,Debit,Philadelphia,Engineer,ATM,1
91.5,47.0,77.0,1.0,667.6599999999999,Debit,Omaha,Doctor,ATM,1
489.31000000000006,43.0,36.0,1.0,5595.22,Debit,Louisville,Engineer,Branch,0
213.42,18.0,65.0,1.0,1588.31,Debit,San Antonio,Student,Branch,1
414.49,58.0,107.99999999999999,1.0,12709.58,Credit,Phoenix,Doctor,Online,1
315.13,30.0,143.0,1.0,6570.94,Debit,Omaha,Engineer,Branch,1
28.38,45.0,260.0,1.0,8892.62,Debit,Tucson,Doctor,Branch,1
456.05,68.0,20.0,1.0,11729.51,Debit,Detroit,Doctor,Branch,2
277.22,35.0,41.0,1.0,12104.51,Debit,Kansas City,Doctor,Branch,0
54.84,52.0,123.99999999999999,1.0,3495.51,Debit,Kansas City,Retired,Online,0
29.92,68.0,63.0,1.0,7855.01,Credit,Denver,Doctor,Online,2
133.06,35.0,143.0,1.0,8843.44,Debit,Las Vegas,Engineer,Online,0
332.06,29.0,221.0,1.0,11826.52,Debit,Seattle,Doctor,ATM,1
14.34,67.0,24.0,1.0,7932.509999999999,Credit,Memphis,Retired,Online,0
468.32,69.0,151.99999999999997,1.0,4710.04,Debit,Fresno,Retired,Online,0
582.17,57.0,135.0,1.0,5113.438123505977,Debit,Tucson,Engineer,Branch,1
245.62,23.0,127.0,1.0,1879.8200000000002,Debit,San Antonio,Student,Branch,1
213.42,43.0,112.0,1.0,9018.33,Credit,Baltimore,Doctor,Online,2
83.6,47.0,192.0,1.0,13899.24,Debit,San Jose,Doctor,ATM,1
331.22,61.0,161.0,1.0,12613.25,Credit,Oklahoma City,Doctor,Branch,1
57.49,24.0,177.0,1.0,765.1499999999999,Credit,Detroit,Student,Online,2
85.58,55.0,60.00000000000001,1.0,5113.438123505977,Debit,Fort Worth,Engineer,ATM,2
157.56,43.0,159.0,1.0,7541.160000000001,Debit,Indianapolis,Doctor,Branch,0
230.3,46.0,24.0,1.0,8356.88,Debit,Colorado Springs,Engineer,Online,2
305.92,72.0,88.0,1.0,1445.47,Debit,El Paso,Retired,ATM,2
213.42,35.0,29.000000000000004,1.0,5141.32,Debit,Boston,Engineer,Online,2
116.33,27.0,144.0,1.0,1696.15,Debit,Fresno,Student,Branch,0
537.71,19.0,175.0,1.0,1806.08,Credit,Mesa,Student,Online,0
538.17,27.0,252.0,1.0,5908.04,Credit,Washington,Engineer,Branch,1
219.44,42.0,22.999999999999996,1.0,4207.27,Debit,Washington,Engineer,Online,1
61.62,57.0,18.999999999999996,1.0,8365.37,Debit,Miami,Doctor,Online,0
58.77,27.0,191.0,1.0,7261.7,Debit,Memphis,Engineer,Online,0
538.13,62.0,165.0,1.0,5008.59,Debit,,Retired,ATM,1
177.05,24.0,235.0,1.0,4287.82,Debit,Philadelphia,Student,Branch,1
403.01,63.0,286.0,1.0,10513.52,Debit,Washington,Doctor,Online,1
719.76,19.0,190.0,1.0,690.5199999999999,Debit,San Francisco,Student,Branch,1
163.22,26.0,217.0,1.0,1788.27,Debit,Miami,Student,Online,0
242.85,42.0,93.0,1.0,4672.8,Debit,,Engineer,Online,1
291.22,41.0,100.00000000000001,1.0,3677.63,Credit,Baltimore,Engineer,Online,2
56.52,42.0,151.99999999999997,1.0,6911.2,Debit,Omaha,Engineer,ATM,1
195.8,39.0,186.0,1.0,12027.68,Debit,Raleigh,Doctor,Online,1
66.76,36.0,44.0,1.0,184.72,Credit,Austin,Doctor,Branch,2
190.9,28.0,40.0,1.0,101.25,Debit,,Student,Online,1
106.99,38.0,151.99999999999997,1.0,5771.4,Debit,Omaha,Engineer,Branch,1
655.81,55.0,164.0,1.0,4539.99,Debit,Omaha,Retired,ATM,1
107.1,25.0,175.0,1.0,193.8,Credit,Philadelphia,Student,Online,1
79.92,44.0,274.0,1.0,9138.76,Debit,Miami,Engineer,ATM,0
430.83,18.0,292.0,1.0,941.4899999999999,Debit,Los Angeles,Student,Branch,0
235.34,26.0,68.00000000000001,1.0,566.83,Debit,Washington,Student,Branch,1
86.35,52.0,24.0,1.0,1550.48,Credit,Indianapolis,Retired,Branch,0
337.99,70.0,115.0,1.0,9038.63,Debit,Colorado Springs,Doctor,ATM,2
577.13,40.0,66.0,1.0,6640.51,Credit,San Jose,Engineer,Branch,1
213.33,52.0,161.0,1.0,5400.44,Debit,Omaha,Retired,ATM,1
54.52,32.0,164.0,1.0,6980.98,Debit,Indianapolis,Doctor,Branch,0
100.13,44.67844382691544,168.00000000000003,1.0,5209.16,Debit,Denver,Doctor,Branch,2
883.92,53.0,129.0,1.0,2342.64,Credit,Tucson,Retired,Online,1
69.8,27.0,138.0,1.0,136.77,Credit,New York,Student,Branch,0
768.94,64.0,53.00000000000001,1.0,6860.18,Debit,Indianapolis,Retired,Branch,0
179.62,24.0,119.0,1.0,409.26,Debit,Tucson,Student,Online,1
425.91,23.0,47.0,1.0,383.58,Debit,Jacksonville,Student,ATM,0
263.34,64.0,55.0,1.0,2411.02,Debit,Denver,Retired,ATM,2
113.03,36.0,12.0,1.0,6756.13,Credit,Tucson,Doctor,Online,1
11.02,42.0,42.00000000000001,1.0,7879.66,Debit,Austin,Doctor,Online,2
865.17,24.0,161.0,1.0,9297.5,Debit,Houston,Student,Branch,0
152.0,51.0,63.0,1.0,7531.429999999999,Debit,Albuquerque,Engineer,ATM,2
270.39,25.0,104.0,1.0,899.15,Debit,Jacksonville,Student,ATM,0
246.40999999999997,54.0,22.999999999999996,1.0,1431.6,Debit,Detroit,Retired,ATM,2
336.84,22.0,100.00000000000001,1.0,4500.26,Debit,,Student,ATM,1
261.45,50.0,96.0,1.0,6735.74,Credit,Oklahoma City,Engineer,Online,1
99.98,73.0,151.99999999999997,1.0,3037.97,Credit,Washington,Retired,Online,1
400.69,32.0,26.0,1.0,9040.33,Debit,Las Vegas,Engineer,Online,0
411.47,26.0,120.0,1.0,796.63,Debit,Fort Worth,Student,ATM,2
204.63,52.0,91.99999999999999,1.0,9199.52,Debit,Las Vegas,Engineer,Online,0
421.56,53.0,144.0,1.0,8037.870000000001,Debit,San Jose,Engineer,Online,1
193.38,18.0,285.0,1.0,1081.79,Debit,Memphis,Student,ATM,0
377.04,34.0,64.0,1.0,3812.87,Debit,Chicago,Engineer,ATM,2
54.1,28.0,17.0,1.0,940.91,Credit,Boston,Engineer,Branch,2
18.1,57.0,66.0,1.0,6474.34,Debit,Louisville,Retired,ATM,0
408.62,48.0,159.0,1.0,2498.48,Credit,Fort Worth,Engineer,Online,2
162.1,64.0,221.0,1.0,9578.74,Debit,Baltimore,Doctor,Branch,2
165.31,49.0,28.0,1.0,7346.66,Debit,Boston,Doctor,ATM,2
267.48,21.0,159.0,1.0,811.86,Debit,Albuquerque,Student,ATM,2
856.9,36.0,150.0,1.0,8579.69,Debit,New York,Engineer,Branch,0
433.9,65.0,37.0,1.0,9013.1,Debit,,Doctor,Online,1
271.22,45.0,87.0,1.0,6863.02,Credit,Louisville,Doctor,ATM,0
307.68,75.0,162.0,1.0,2052.84,Credit,Detroit,Retired,Online,2
348.17,21.0,181.0,1.0,1887.84,Debit,El Paso,Student,ATM,2
43.1,44.67844382691544,102.0,1.0,6944.9,Debit,Denver,Student,Branch,2
557.78,26.0,102.0,1.0,1289.48,Credit,Phoenix,Student,Branch,1
325.6,69.0,88.0,1.0,13777.1,Debit,Dallas,Doctor,ATM,2
235.83,53.0,169.0,1.0,4120.75,Credit,Memphis,Engineer,Online,0
603.54,44.0,26.0,1.0,10517.47,Debit,Albuquerque,Doctor,Online,2
270.25,31.0,42.00000000000001,1.0,5414.97,Debit,Tucson,Engineer,ATM,1
123.38,59.0,40.0,1.0,13542.41,Debit,Sacramento,Doctor,Online,1
577.12,39.0,69.00000000000001,1.0,5265.88,Debit,Virginia Beach,Engineer,ATM,1
92.24,60.0,93.0,1.0,6937.48,Debit,Philadelphia,Engineer,Branch,1
856.21,33.0,109.0,1.0,12690.79,Credit,Colorado Springs,Doctor,Branch,2
251.54000000000002,48.0,177.0,1.0,254.75,Debit,Tucson,Doctor,Branch,1
28.63,56.0,146.0,1.0,3382.91,Debit,San Diego,Retired,Branch,1
185.97,23.0,18.999999999999996,1.0,1776.91,Debit,Denver,Student,Online,2
243.08000000000004,24.0,93.0,1.0,131.25,Credit,Jacksonville,Student,Online,0
12.18,76.0,77.0,1.0,4909.24,Debit,New York,Retired,Branch,0
232.12,37.0,51.00000000000001,1.0,6689.87,Debit,Omaha,Engineer,ATM,1
198.62,27.0,84.00000000000001,1.0,1196.07,Credit,Tucson,Student,Branch,1
